diff,distance,value
920931,43.66636408,290
920926,43.67293458,286
920921,43.69589343,291
920916,43.71860411,297
920911,43.73435968,303
920906,43.75821077,304
920901,43.7846342,297
920895,43.79880914,312
920890,43.80641852,315
920885,43.82175046,323
920880,43.84214671,329
920875,43.86153573,319
920870,43.88069493,323
920865,43.90042855,319
920860,43.91860556,310
920855,43.93930519,287
920849,43.96835488,266
920844,43.99960774,249
920839,44.01859195,227
920834,44.03962812,213
920829,44.06325319,217
920824,44.07827915,199
920819,44.08130727,177
920814,44.08471644,172
920809,44.08552069,166
920803,44.09308769,158
920798,44.12180196,150
920793,44.14645215,162
920788,44.15465684,163
920783,44.16299791,162
920778,44.16737964,163
920773,44.18065494,155
920768,44.21047102,146
920762,44.23853547,142
920757,44.27431646,146
920752,44.30039905,139
920747,44.32003402,138
920742,44.34053652,140
920737,44.36620193,148
920732,44.38768818,140
920727,44.39449033,141
920722,44.3995814,146
920716,44.43567311,144
920711,44.45853017,142
920706,44.50585883,143
920701,44.53462184,142
920696,44.53052275,138
920691,44.50216633,144
920686,44.47317943,145
920681,44.45139742,147
920676,44.47468603,138
920670,44.53007507,137
920665,44.57368007,135
920660,44.5940713,132
920655,44.59929074,131
920650,44.62657341,126
920645,44.64900966,118
920640,44.6534919,115
920635,44.68513953,116
920629,44.73818148,124
920624,44.76657483,118
920619,44.76940201,114
920614,44.74697826,110
920609,44.71417264,113
920604,44.6753073,110
920599,44.66234316,110
920594,44.66818179,113
920589,44.70096639,116
920583,44.77812704,122
920578,44.83428118,122
920573,44.90430385,117
920568,44.96586959,107
920563,45.01965502,109
920558,45.05299903,112
920553,45.08082776,122
920548,45.10910398,116
920542,45.14669012,124
920537,45.19650889,128
920532,45.2544068,127
920527,45.31172899,124
920522,45.36807119,120
920517,45.42283775,124
920512,45.46906279,132
920507,45.51039403,137
920502,45.54564439,140
920496,45.57732536,135
920491,45.60258513,126
920486,45.62754819,130
920481,45.65005731,121
920476,45.67251582,115
920471,45.69498477,116
920466,45.71667623,115
920461,45.73819245,110
920456,45.7600026,107
920450,45.78878244,102
920445,45.82937735,93
920440,45.87553,95
920435,45.91807121,96
920430,45.96608952,98
920425,46.00131561,91
920420,46.00566958,97
920415,46.00426129,110
920410,46.00427005,115
920404,46.00327494,125
920399,46.00249904,134
920394,46.00071054,134
920389,46.00154786,131
920384,46.00327941,134
920379,46.00187246,131
920374,46.01178361,131
920369,46.03023039,134
920364,46.05004343,141
920358,46.07126158,137
920353,46.07177824,132
920348,46.07118909,123
920343,46.07377683,111
920338,46.07608728,111
920333,46.07872558,107
920328,46.08084057,106
920323,46.0804245,114
920317,46.06770948,115
920312,46.04622773,117
920307,46.03458732,111
920302,46.03484036,113
920297,46.03546811,116
920292,46.03604158,115
920287,46.02484295,115
920282,45.99075606,119
920276,45.94046064,126
920271,45.89517624,133
920266,45.85320902,137
920261,45.8151779,128
920256,45.80755207,129
920251,45.80940535,127
920246,45.80922408,135
920241,45.80972153,135
920235,45.8096759,129
920230,45.80957028,132
920225,45.80866535,144
920220,45.80845412,153
920215,45.80824289,151
920210,45.8076548,150
920205,45.80735296,154
920200,45.80754918,157
920195,45.80697671,155
920189,45.81914787,151
920184,45.86700589,140
920179,45.93022451,133
920174,45.99863375,140
920169,46.07017773,139
920164,46.14827102,134
920159,46.21845219,123
920154,46.28859767,119
920148,46.37231,118
920143,46.43549154,109
920118,46.74739289,136
920113,46.8058564,135
920108,46.87849365,130
920102,46.98371358,129
920097,47.06507888,130
920092,47.13343608,124
920087,47.20772512,132
920082,47.29471735,131
920077,47.39367768,138
920072,47.48616462,132
920067,47.55137732,126
920061,47.64952207,123
920056,47.71411175,127
920051,47.71963061,129
920046,47.71964591,130
920041,47.7202631,132
920036,47.71886044,136
920031,47.7177145,135
920026,47.7262801,124
920020,47.76654978,130
920015,47.82459191,126
920010,47.89363266,134
920005,47.95769079,136
920000,48.01843739,134
919995,48.07253074,134
919990,48.12482545,131
919985,48.17713962,132
919980,48.230239,130
919974,48.29093173,131
919969,48.33606681,135
919964,48.38243916,143
919959,48.45764482,143
919954,48.50273217,148
919949,48.552255,153
919944,48.59438217,149
919939,48.62001779,157
919933,48.64028452,158
919928,48.67088508,161
919923,48.72536499,158
919918,48.84424093,160
919913,48.94236497,163
919908,49.04632273,168
919903,49.06587263,158
919898,49.08273402,156
919893,49.17193282,147
919887,49.27917589,143
919882,49.36867284,142
919877,49.46769338,139
919872,49.56921035,133
919867,49.6028421,129
919862,49.63269158,129
919857,49.70510402,125
919852,49.77254257,116
919847,49.8444681,108
919841,49.92893862,111
919836,49.98740683,112
919831,50.03328244,117
919826,50.06282707,112
919821,50.07121917,111
919816,50.08066918,107
919811,50.09584756,104
919806,50.12027756,103
919801,50.15753487,106
919795,50.2008325,113
919790,50.23796672,120
919785,50.27785318,124
919780,50.32085549,122
919775,50.37213389,118
919770,50.42973026,115
919765,50.50037279,114
919760,50.55103342,109
919755,50.61445077,119
919749,50.67483503,124
919744,50.70922847,132
919739,50.73397358,134
919734,50.7380686,130
919729,50.73794815,126
919724,50.74433188,126
919719,50.76300354,136
919714,50.79507142,141
919709,50.830718,142
919703,50.89016506,147
919698,50.93909096,152
919693,50.99125989,150
919688,51.05323235,149
919683,51.12826619,146
919678,51.20055827,146
919673,51.25941349,148
919668,51.28328414,157
919662,51.28961265,166
919657,51.32871467,160
919652,51.39607973,159
919647,51.46002645,156
919642,51.51990185,162
919637,51.58467343,176
919632,51.66499753,175
919627,51.72757937,179
919622,51.76150607,180
919616,51.81625403,178
919611,51.87295628,178
919606,51.93719101,183
919601,52.01007638,178
919596,52.05221174,184
919591,52.11879957,193
919586,52.18205747,201
919581,52.23848561,200
919575,52.30914349,198
919570,52.36536145,199
919565,52.42919564,199
919560,52.48594133,203
919555,52.52080291,207
919550,52.54801221,205
919545,52.57401769,200
919540,52.60631846,200
919535,52.64239579,198
919530,52.67167235,201
919525,52.68851854,201
919520,52.69744386,206
919514,52.69448022,194
919509,52.69275028,195
919504,52.70754942,198
919499,52.73497739,203
919494,52.77512368,209
919489,52.82269864,222
919484,52.88007747,229
919479,52.94783223,234
919474,53.0244483,235
919468,53.12082363,223
919463,53.20135981,216
919458,53.27590791,204
919453,53.33572744,207
919448,53.38713086,202
919443,53.44462371,194
919438,53.51624755,185
919433,53.59482774,175
919428,53.66953961,162
919422,53.75682026,157
919417,53.83080066,156
919412,53.89352583,157
919407,53.93808707,159
919402,53.9671822,165
919397,53.99397516,171
919392,54.02452164,168
919387,54.05638613,172
919381,54.09304104,177
919376,54.12471492,172
919371,54.16811233,177
919366,54.22484564,177
919361,54.29468132,170
919356,54.37334973,160
919351,54.45315861,164
919346,54.53508555,175
919341,54.62000208,177
919335,54.72222464,172
919330,54.81282419,179
919325,54.89963078,182
919320,54.9652641,181
919315,55.01422481,187
919310,55.06389336,183
919305,55.11593013,184
919300,55.17202272,190
919294,55.25448855,205
919289,55.3269886,202
919284,55.39901342,198
919279,55.47059175,192
919274,55.5476647,194
919269,55.63077456,192
919264,55.70738242,187
919259,55.76912991,186
919254,55.82248043,191
919248,55.8795295,200
919243,55.92817116,211
919238,55.97322824,209
919233,56.01844673,203
919228,56.06917634,206
919223,56.1328871,212
919218,56.1968182,221
919213,56.2622162,221
919207,56.35039525,222
919202,56.4255141,223
919197,56.50920829,231
919192,56.59677977,235
919187,56.68994836,227
919182,56.7791439,230
919177,56.85580488,249
919172,56.90306868,270
919167,56.96458909,284
919161,57.00706239,276
919156,57.0245871,267
919151,57.08110589,271
919146,57.12291309,275
919141,57.17719202,276
919136,57.2215767,274
919131,57.25384745,278
919126,57.28053166,289
919120,57.33454544,278
919115,57.38531993,265
919110,57.45284969,259
919105,57.49451367,250
919100,57.5258572,263
919095,57.56809905,278
919090,57.62709758,290
919085,57.65531537,298
919079,57.67242704,309
919074,57.68379986,312
919069,57.71961279,306
919064,57.77530009,315
919059,57.81631463,320
919054,57.86568467,318
919049,57.91980569,309
919044,57.97199546,304
919039,58.03133318,299
919033,58.10023214,297
919028,58.15865162,289
919023,58.21767515,284
919018,58.2782408,268
919013,58.34542137,262
919008,58.41582493,252
919003,58.48206422,229
918998,58.54658667,227
918993,58.60406781,218
918987,58.66267095,207
918982,58.70723061,202
918977,58.75690219,198
918972,58.79682854,189
918967,58.83326494,178
918962,58.86725599,167
918957,58.896346,167
918952,58.93253252,164
918947,58.97566427,160
918941,59.01760478,166
918936,59.04390579,166
918933,98.10896998,70
918931,59.07868705,168
918928,98.00738957,73
918926,59.11959212,171
918924,97.89357521,72
918921,59.15747174,170
918919,97.75516358,74
918916,59.20691783,153
918914,97.61966716,71
918911,59.27323846,154
918909,97.47854317,68
918906,59.34154664,159
918904,97.32709469,56
918900,59.41865295,157
918899,97.17036308,49
918895,59.47249985,166
918894,97.08365004,44
918890,59.52058592,166
918889,97.00265021,46
918885,59.57329701,183
918880,59.61991114,184
918875,59.6424576,184
918870,59.64981395,182
918865,96.3338165,36
918865,59.66911138,177
918860,96.24091531,35
918860,59.69867682,173
918855,96.11345507,36
918854,59.74540273,177
918849,59.77523932,167
918844,59.82161997,159
918839,59.86961533,161
918834,59.90101999,159
918829,59.91135779,155
918824,59.9109388,144
918819,59.91110848,134
918814,59.90954466,132
918808,59.91886061,130
918803,59.93092835,128
918798,59.94449105,132
918793,59.9679175,141
918788,59.99350733,152
918786,94.51409982,63
918783,60.02012411,171
918781,94.37631622,67
918778,60.04771926,178
918777,94.25956369,64
918773,60.07810964,174
918772,94.11106782,63
918768,60.10721305,181
918767,93.96146761,61
918762,60.14590749,182
918762,93.81093734,63
918757,60.18022045,188
918757,93.65819403,66
918752,60.2113911,189
918752,93.49546835,69
918747,60.24942256,196
918747,93.30899265,65
918742,60.30202831,205
918742,93.27352214,61
918737,60.35644971,212
918737,93.1416988,64
918732,60.41546384,217
918732,92.98289903,63
918728,92.85578286,59
918727,60.47249095,220
918723,92.69962817,66
918722,60.52838305,210
918718,92.53659255,68
918717,60.58603184,210
918713,92.36608512,71
918712,60.64063794,225
918708,92.18390662,74
918707,60.69546384,243
918703,91.9985528,72
918701,60.76178263,252
918698,91.81684598,70
918696,60.81869993,266
918693,91.64045773,71
918691,60.87408952,280
918688,91.47427412,72
918686,60.93391505,287
918683,91.31948381,73
918681,60.99561151,297
918679,91.20269415,72
918676,61.05432984,294
918674,91.06297492,67
918671,61.10457754,304
918669,90.92464418,71
918666,61.15362425,314
918664,90.78614355,65
918661,61.20081116,324
918659,90.64745175,65
918656,61.23289993,332
918654,90.50269258,65
918650,61.24723835,334
918649,90.35177111,66
918645,61.25357569,331
918644,90.19547631,71
918640,61.25439719,337
918639,90.02819017,67
918635,61.25338936,345
918634,89.82672518,69
918630,61.25397393,334
918625,89.64360408,71
918625,61.25447273,328
918620,89.50949375,68
918620,61.25611061,322
918615,89.35514264,67
918615,61.25567858,333
918610,89.18012587,62
918610,61.25711946,323
918605,88.98820031,62
918604,61.25832208,324
918600,88.80278742,65
918599,61.25891782,316
918595,88.63656157,64
918594,61.25741702,324
918590,88.48516682,64
918589,61.25652038,319
918585,88.34126333,59
918584,61.25468505,314
918580,88.2006927,61
918579,61.25045824,316
918575,88.0697444,57
918574,61.24346181,302
918571,87.96725594,55
918569,61.2334286,310
918566,87.83709388,59
918564,61.22690072,314
918561,87.71002815,65
918558,61.22124195,319
918556,87.58667822,69
918553,61.21873582,310
918551,87.46313177,67
918548,61.21805591,306
918546,87.32897848,64
918543,61.21836109,296
918541,87.19550575,60
918538,61.21841033,299
918536,87.0660194,57
918533,61.21997884,285
918531,86.9371333,59
918528,61.22031498,281
918526,86.81204247,55
918523,61.21984,268
918522,86.71504149,53
918518,61.21892016,253
918517,86.59374057,58
918513,61.21819764,248
918512,86.47387108,56
918507,61.21647672,236
918507,86.35358072,59
918502,61.21717915,233
918502,86.23215053,56
918497,61.21815577,219
918497,86.11286546,54
918492,61.21908128,220
918492,85.99278998,59
918487,61.22224124,231
918487,85.87935926,62
918482,61.22918372,245
918482,85.77090388,64
918477,61.24143771,243
918477,85.65765905,70
918473,85.5437877,66
918472,61.26116702,246
918468,85.36437951,71
918467,61.27594158,254
918463,85.15895635,73
918461,61.29098434,279
918458,84.95260198,69
918456,61.30094266,302
918453,84.75548534,69
918451,61.30985857,313
918448,84.57311871,71
918446,61.31930218,324
918443,84.39803048,74
918441,61.34661096,329
918438,84.22418855,72
918436,61.38421026,345
918433,84.0443263,70
918431,61.41779483,339
918428,83.85867265,69
918426,61.4262144,318
918424,83.70619079,68
918421,61.42666985,292
918419,83.51673456,66
918415,61.42677025,280
918414,83.33558569,66
918410,61.42676127,276
918409,83.15608762,65
918405,61.42709837,267
918404,82.97829485,64
918400,61.4272257,241
918399,82.80730554,63
918395,61.42771708,210
918394,82.644924,66
918390,61.42763465,195
918389,82.48769185,60
918385,61.42728857,178
918384,82.33513957,61
918380,61.44371116,165
918379,82.18408885,66
918375,61.4809923,144
918375,82.06379098,66
918370,81.9005567,67
918369,61.53793858,141
918365,81.71743243,70
918364,61.58115255,144
918360,81.52041485,72
918359,61.62429013,143
918355,81.3356203,71
918354,61.66359345,144
918350,81.16857088,65
918349,61.68984818,139
918345,81.01706158,64
918344,61.71968548,129
918340,80.85407364,64
918339,61.75163246,127
918335,80.67420091,63
918334,61.77791014,133
918330,80.48956917,63
918328,61.78417274,133
918326,80.34487379,57
918323,61.78429831,134
918321,80.17126656,52
918318,61.78441619,136
918316,80.01193591,52
918313,61.78473905,138
918311,79.8636584,49
918308,61.78519517,135
918306,79.71886511,45
918303,61.78609972,131
918301,79.57084823,40
918298,61.78666603,132
918296,79.41377565,41
918293,61.78721696,127
918291,79.25229805,49
918288,61.7885239,122
918286,79.09234804,49
918283,61.79468661,122
918281,78.93703763,51
918277,61.82143148,125
918277,78.82214833,50
918272,61.85726342,120
918272,78.69508194,48
918267,61.88710275,116
918267,78.576818,50
918262,61.88709484,120
918262,78.46475363,51
918257,61.88678051,121
918257,78.34884724,52
918252,61.88818807,125
918252,78.21623316,52
918247,61.89697169,126
918247,78.06197151,52
918242,61.92216079,130
918242,77.90694358,61
918237,61.96245505,141
918237,77.76196307,59
918232,77.62889496,56
918231,61.9919499,149
918228,77.52558712,57
918226,61.99489071,159
918223,77.40010838,58
918221,61.99361347,162
918218,77.27844709,59
918216,61.98929948,157
918213,77.15717438,59
918211,61.98651863,165
918208,77.03276125,58
918206,61.98651863,171
918203,76.9027518,61
918201,61.98674654,168
918198,76.76612534,60
918196,61.98674654,170
918193,76.62945774,61
918191,61.98686463,171
918188,76.49009596,68
918186,61.98732872,176
918183,76.34983927,60
918180,61.98767472,174
918179,76.23976668,66
918175,61.98802072,163
918174,76.10428375,67
918170,61.98826519,163
918169,75.97080098,66
918165,61.98849309,162
918164,75.83143414,65
918160,61.98882253,166
918159,75.68615852,59
918155,61.98915196,171
918154,75.53161866,59
918150,61.98950624,165
918149,75.38041388,60
918145,61.99020652,163
918144,75.22933122,55
918140,61.99067889,170
918139,75.07038543,58
918135,61.99079699,171
918134,74.9057563,58
918130,61.99022308,177
918130,74.76972324,52
918125,74.6003978,55
918124,61.98909185,183
918120,74.43719721,54
918119,61.9877493,202
918115,74.28237173,54
918114,61.98466657,209
918110,74.13379423,57
918109,61.9807823,217
918105,73.98426457,55
918104,61.97658565,215
918100,73.82623824,61
918099,61.972287,223
918095,73.64936208,61
918094,61.95228441,219
918090,73.465514,60
918089,61.92584666,226
918085,73.28794508,67
918084,61.90522381,227
